3,2,2,2,0,0,0,0,0,37
0,3,2,2,0,0,0,0,0,36
1,3,2,2,0,0,0,0,0,36
2,3,2,2,0,0,0,0,0,36
3,3,2,2,0,0,0,0,0,35
0,0,3,2,0,0,0,0,0,37
1,0,3,2,0,0,0,0,0,37
2,0,3,2,0,0,0,0,0,36
3,0,3,2,0,0,0,0,0,36
0,1,3,2,0,0,0,0,0,37
1,1,3,2,0,0,0,0,0,37
2,1,3,2,0,0,0,0,0,36
3,1,3,2,0,0,0,0,0,36
0,2,3,2,0,0,0,0,0,36
1,2,3,2,0,0,0,0,0,36
2,2,3,2,0,0,0,0,0,36
3,2,3,2,0,0,0,0,0,35
0,3,3,2,0,0,0,0,0,36
1,3,3,2,0,0,0,0,0,36
2,3,3,2,0,0,0,0,0,35
3,3,3,2,0,0,0,0,0,35
0,0,0,3,0,0,0,0,0,39
1,0,0,3,0,0,0,0,0,38
2,0,0,3,0,0,0,0,0,38
3,0,0,3,0,0,0,0,0,38
0,1,0,3,0,0,0,0,0,37
1,1,0,3,0,0,0,0,0,36
2,1,0,3,0,0,0,0,0,37
3,1,0,3,0,0,0,0,0,37
0,2,0,3,0,0,0,0,0,37
1,2,0,3,0,0,0,0,0,37
2,2,0,3,0,0,0,0,0,36
3,2,0,3,0,0,0,0,0,37
0,3,0,3,0,0,0,0,0,38
1,3,0,3,0,0,0,0,0,37
2,3,0,3,0,0,0,0,0,37
3,3,0,3,0,0,0,0,0,37
0,0,1,3,0,0,0,0,0,37
1,0,1,3,0,0,0,0,0,36
2,0,1,3,0,0,0,0,0,37
3,0,1,3,0,0,0,0,0,36
0,1,1,3,0,0,0,0,0,36
1,1,1,3,0,0,0,0,0,35
2,1,1,3,0,0,0,0,0,36
3,1,1,3,0,0,0,0,0,35
0,2,1,3,0,0,0,0,0,37
1,2,1,3,0,0,0,0,0,36
2,2,1,3,0,0,0,0,0,36
3,2,1,3,0,0,0,0,0,36
0,3,1,3,0,0,0,0,0,36
1,3,1,3,0,0,0,0,0,35
2,3,1,3,0,0,0,0,0,36
3,3,1,3,0,0,0,0,0,36
0,0,2,3,0,0,0,0,0,37
1,0,2,3,0,0,0,0,0,37
2,0,2,3,0,0,0,0,0,36
3,0,2,3,0,0,0,0,0,36
0,1,2,3,0,0,0,0,0,37
1,1,2,3,0,0,0,0,0,36
2,1,2,3,0,0,0,0,0,36
3,1,2,3,0,0,0,0,0,36
0,2,2,3,0,0,0,0,0,36
1,2,2,3,0,0,0,0,0,36
2,2,2,3,0,0,0,0,0,35
3,2,2,3,0,0,0,0,0,35
0,3,2,3,0,0,0,0,0,36
1,3,2,3,0,0,0,0,0,36
2,3,2,3,0,0,0,0,0,35
3,3,2,3,0,0,0,0,0,36
0,0,3,3,0,0,0,0,0,38
1,0,3,3,0,0,0,0,0,37
2,0,3,3,0,0,0,0,0,37
3,0,3,3,0,0,0,0,0,37
0,1,3,3,0,0,0,0,0,36
1,1,3,3,0,0,0,0,0,35
2,1,3,3,0,0,0,0,0,36
3,1,3,3,0,0,0,0,0,36
0,2,3,3,0,0,0,0,0,36
1,2,3,3,0,0,0,0,0,36
3,3,3,3,3,3,3,3,3,0
2,3,3,3,3,3,3,3,3,1
1,3,3,3,3,3,3,3,3,1
0,3,3,3,3,3,3,3,3,1
3,2,3,3,3,3,3,3,3,3
2,2,3,3,3,3,3,3,3,3
1,2,3,3,3,3,3,3,3,2
0,2,3,3,3,3,3,3,3,2
3,1,3,3,3,3,3,3,3,3
2,1,3,3,3,3,3,3,3,2
1,1,3,3,3,3,3,3,3,3
0,1,3,3,3,3,3,3,3,2
3,0,3,3,3,3,3,3,3,3
2,0,3,3,3,3,3,3,3,2
1,0,3,3,3,3,3,3,3,2
0,0,3,3,3,3,3,3,3,3
3,3,2,3,3,3,3,3,3,5
2,3,2,3,3,3,3,3,3,5
1,3,2,3,3,3,3,3,3,4
0,3,2,3,3,3,3,3,3,4
3,2,2,3,3,3,3,3,3,5
2,2,2,3,3,3,3,3,3,5
1,2,2,3,3,3,3,3,3,4
0,2,2,3,3,3,3,3,3,4
3,1,2,3,3,3,3,3,3,4
2,1,2,3,3,3,3,3,3,4
1,1,2,3,3,3,3,3,3,4
0,1,2,3,3,3,3,3,3,3
3,0,2,3,3,3,3,3,3,4
2,0,2,3,3,3,3,3,3,4
1,0,2,3,3,3,3,3,3,3
0,0,2,3,3,3,3,3,3,4
3,3,1,3,3,3,3,3,3,5
2,3,1,3,3,3,3,3,3,4
1,3,1,3,3,3,3,3,3,5
0,3,1,3,3,3,3,3,3,4
3,2,1,3,3,3,3,3,3,4
2,2,1,3,3,3,3,3,3,4
1,2,1,3,3,3,3,3,3,4
0,2,1,3,3,3,3,3,3,3
3,1,1,3,3,3,3,3,3,5
2,1,1,3,3,3,3,3,3,4
1,1,1,3,3,3,3,3,3,5
0,1,1,3,3,3,3,3,3,4
3,0,1,3,3,3,3,3,3,4
2,0,1,3,3,3,3,3,3,3
1,0,1,3,3,3,3,3,3,4
0,0,1,3,3,3,3,3,3,4
3,3,0,3,3,3,3,3,3,5
2,3,0,3,3,3,3,3,3,4
1,3,0,3,3,3,3,3,3,4
0,3,0,3,3,3,3,3,3,5
3,2,0,3,3,3,3,3,3,4
2,2,0,3,3,3,3,3,3,4
1,2,0,3,3,3,3,3,3,3
0,2,0,3,3,3,3,3,3,4
3,1,0,3,3,3,3,3,3,4
2,1,0,3,3,3,3,3,3,3
1,1,0,3,3,3,3,3,3,4
0,1,0,3,3,3,3,3,3,4
3,0,0,3,3,3,3,3,3,5
2,0,0,3,3,3,3,3,3,4
1,0,0,3,3,3,3,3,3,4
0,0,0,3,3,3,3,3,3,5
3,3,3,2,3,3,3,3,3,9
2,3,3,2,3,3,3,3,3,8
1,3,3,2,3,3,3,3,3,8
0,3,3,2,3,3,3,3,3,8
3,2,3,2,3,3,3,3,3,8
2,2,3,2,3,3,3,3,3,8
1,2,3,2,3,3,3,3,3,7
0,2,3,2,3,3,3,3,3,7
3,1,3,2,3,3,3,3,3,7
2,1,3,2,3,3,3,3,3,7
1,1,3,2,3,3,3,3,3,6
0,1,3,2,3,3,3,3,3,7
3,0,3,2,3,3,3,3,3,7
2,0,3,2,3,3,3,3,3,7
1,0,3,2,3,3,3,3,3,7
0,0,3,2,3,3,3,3,3,6
3,3,2,2,3,3,3,3,3,8
2,3,2,2,3,3,3,3,3,8
1,3,2,2,3,3,3,3,3,7
0,3,2,2,3,3,3,3,3,7
3,2,2,2,3,3,3,3,3,8
2,2,2,2,3,3,3,3,3,9
1,2,2,2,3,3,3,3,3,8
0,2,2,2,3,3,3,3,3,8
3,1,2,2,3,3,3,3,3,7
2,1,2,2,3,3,3,3,3,7
1,1,2,2,3,3,3,3,3,6
0,1,2,2,3,3,3,3,3,7
3,0,2,2,3,3,3,3,3,7
2,0,2,2,3,3,3,3,3,7
1,0,2,2,3,3,3,3,3,7
0,0,2,2,3,3,3,3,3,6
3,3,1,2,3,3,3,3,3,7
2,3,1,2,3,3,3,3,3,7
1,3,1,2,3,3,3,3,3,6
0,3,1,2,3,3,3,3,3,6
3,2,1,2,3,3,3,3,3,7
2,2,1,2,3,3,3,3,3,7
1,2,1,2,3,3,3,3,3,6
0,2,1,2,3,3,3,3,3,6
3,1,1,2,3,3,3,3,3,6
2,1,1,2,3,3,3,3,3,6
1,1,1,2,3,3,3,3,3,6
0,1,1,2,3,3,3,3,3,5
3,0,1,2,3,3,3,3,3,6
2,0,1,2,3,3,3,3,3,6
1,0,1,2,3,3,3,3,3,5
0,0,1,2,3,3,3,3,3,5
3,3,0,2,3,3,3,3,3,7
2,3,0,2,3,3,3,3,3,7
1,3,0,2,3,3,3,3,3,6
0,3,0,2,3,3,3,3,3,6
3,2,0,2,3,3,3,3,3,7
2,2,0,2,3,3,3,3,3,7
1,2,0,2,3,3,3,3,3,6
0,2,0,2,3,3,3,3,3,6
3,1,0,2,3,3,3,3,3,6
2,1,0,2,3,3,3,3,3,6
1,1,0,2,3,3,3,3,3,5
0,1,0,2,3,3,3,3,3,5
3,0,0,2,3,3,3,3,3,6
2,0,0,2,3,3,3,3,3,6
1,0,0,2,3,3,3,3,3,5
0,0,0,2,3,3,3,3,3,6
3,3,3,1,3,3,3,3,3,9
2,3,3,1,3,3,3,3,3,8
1,3,3,1,3,3,3,3,3,8
0,3,3,1,3,3,3,3,3,8
3,2,3,1,3,3,3,3,3,7
2,2,3,1,3,3,3,3,3,6
1,2,3,1,3,3,3,3,3,7
0,2,3,1,3,3,3,3,3,7
3,1,3,1,3,3,3,3,3,8
2,1,3,1,3,3,3,3,3,7
1,1,3,1,3,3,3,3,3,8
0,1,3,1,3,3,3,3,3,7
3,0,3,1,3,3,3,3,3,7
2,0,3,1,3,3,3,3,3,7
1,0,3,1,3,3,3,3,3,7
0,0,3,1,3,3,3,3,3,6
3,3,2,1,3,3,3,3,3,7
2,3,2,1,3,3,3,3,3,6
1,3,2,1,3,3,3,3,3,7
0,3,2,1,3,3,3,3,3,6
3,2,2,1,3,3,3,3,3,6
2,2,2,1,3,3,3,3,3,6
1,2,2,1,3,3,3,3,3,6
0,2,2,1,3,3,3,3,3,5
3,1,2,1,3,3,3,3,3,7
2,1,2,1,3,3,3,3,3,6
1,1,2,1,3,3,3,3,3,7
0,1,2,1,3,3,3,3,3,6
3,0,2,1,3,3,3,3,3,6
2,0,2,1,3,3,3,3,3,5
1,0,2,1,3,3,3,3,3,6
0,0,2,1,3,3,3,3,3,5
3,3,1,1,3,3,3,3,3,8
2,3,1,1,3,3,3,3,3,7
1,3,1,1,3,3,3,3,3,8
0,3,1,1,3,3,3,3,3,7
3,2,1,1,3,3,3,3,3,7
2,2,1,1,3,3,3,3,3,6
1,2,1,1,3,3,3,3,3,7
0,2,1,1,3,3,3,3,3,7
3,1,1,1,3,3,3,3,3,8
2,1,1,1,3,3,3,3,3,8
1,1,1,1,3,3,3,3,3,9
0,1,1,1,3,3,3,3,3,8
3,0,1,1,3,3,3,3,3,7
2,0,1,1,3,3,3,3,3,7
1,0,1,1,3,3,3,3,3,7
0,0,1,1,3,3,3,3,3,6
3,3,0,1,3,3,3,3,3,7
2,3,0,1,3,3,3,3,3,6
1,3,0,1,3,3,3,3,3,7
0,3,0,1,3,3,3,3,3,6
3,2,0,1,3,3,3,3,3,6
2,2,0,1,3,3,3,3,3,5
1,2,0,1,3,3,3,3,3,6
0,2,0,1,3,3,3,3,3,5
3,1,0,1,3,3,3,3,3,7
2,1,0,1,3,3,3,3,3,6
1,1,0,1,3,3,3,3,3,7
0,1,0,1,3,3,3,3,3,6
3,0,0,1,3,3,3,3,3,6
2,0,0,1,3,3,3,3,3,5
1,0,0,1,3,3,3,3,3,6
0,0,0,1,3,3,3,3,3,6
3,3,3,0,3,3,3,3,3,9
2,3,3,0,3,3,3,3,3,8
1,3,3,0,3,3,3,3,3,8
0,3,3,0,3,3,3,3,3,8
3,2,3,0,3,3,3,3,3,7
2,2,3,0,3,3,3,3,3,6
1,2,3,0,3,3,3,3,3,7
0,2,3,0,3,3,3,3,3,7
3,1,3,0,3,3,3,3,3,7
2,1,3,0,3,3,3,3,3,7
1,1,3,0,3,3,3,3,3,6
0,1,3,0,3,3,3,3,3,7
3,0,3,0,3,3,3,3,3,8
2,0,3,0,3,3,3,3,3,7
1,0,3,0,3,3,3,3,3,7
0,0,3,0,3,3,3,3,3,8
3,3,2,0,3,3,3,3,3,7
2,3,2,0,3,3,3,3,3,6
1,3,2,0,3,3,3,3,3,6
0,3,2,0,3,3,3,3,3,7
3,2,2,0,3,3,3,3,3,6
2,2,2,0,3,3,3,3,3,6
1,2,2,0,3,3,3,3,3,5
0,2,2,0,3,3,3,3,3,6
3,1,2,0,3,3,3,3,3,6
2,1,2,0,3,3,3,3,3,5
1,1,2,0,3,3,3,3,3,5
0,1,2,0,3,3,3,3,3,6
3,0,2,0,3,3,3,3,3,7
2,0,2,0,3,3,3,3,3,6
1,0,2,0,3,3,3,3,3,6
0,0,2,0,3,3,3,3,3,7
3,3,1,0,3,3,3,3,3,7
2,3,1,0,3,3,3,3,3,6
1,3,1,0,3,3,3,3,3,6
0,3,1,0,3,3,3,3,3,7
3,2,1,0,3,3,3,3,3,6
2,2,1,0,3,3,3,3,3,5
1,2,1,0,3,3,3,3,3,5
0,2,1,0,3,3,3,3,3,6
3,1,1,0,3,3,3,3,3,6
2,1,1,0,3,3,3,3,3,5
1,1,1,0,3,3,3,3,3,6
0,1,1,0,3,3,3,3,3,6
3,0,1,0,3,3,3,3,3,7
2,0,1,0,3,3,3,3,3,6
1,0,1,0,3,3,3,3,3,6
0,0,1,0,3,3,3,3,3,7
3,3,0,0,3,3,3,3,3,8
2,3,0,0,3,3,3,3,3,7
1,3,0,0,3,3,3,3,3,7
0,3,0,0,3,3,3,3,3,8
3,2,0,0,3,3,3,3,3,7
2,2,0,0,3,3,3,3,3,6
1,2,0,0,3,3,3,3,3,7
0,2,0,0,3,3,3,3,3,7
3,1,0,0,3,3,3,3,3,7
2,1,0,0,3,3,3,3,3,7
3,0,0,0,2,0,0,0,0,36
3,2,0,0,2,3,3,3,3,9
2,2,1,1,0,1,0,0,0,32
0,3,3,3,1,3,3,3,3,12
1,1,0,0,3,3,3,3,3,6
3,0,1,3,2,3,3,3,3,10
3,2,3,3,2,3,3,3,3,12
0,0,3,0,1,3,3,3,3,9
3,3,0,3,1,3,3,3,3,11
1,2,0,2,3,2,3,3,3,13
0,1,2,1,1,2,3,3,3,13
0,1,3,1,0,2,3,3,3,12
0,1,0,1,2,2,3,3,3,14
0,2,3,3,0,3,3,3,3,11
0,1,2,3,2,2,3,3,3,15
1,1,2,1,3,2,3,3,3,12
3,0,0,2,0,3,3,3,3,10
0,2,3,1,1,3,3,3,3,10
0,0,2,3,2,2,3,3,3,15
1,2,2,2,0,3,3,3,3,9
3,0,0,3,0,2,3,3,3,14
0,2,2,1,3,2,3,3,3,14
1,3,3,1,3,2,3,3,3,16
2,3,3,1,0,3,3,3,3,11
2,0,0,0,2,2,3,3,3,13
0,3,1,1,1,3,3,3,3,11
3,0,0,1,2,3,3,3,3,8
1,2,3,0,2,2,3,3,3,14
0,0,2,2,0,3,3,3,3,10
3,3,1,3,2,2,3,3,3,14
3,1,0,0,2,3,3,3,3,8
0,1,2,2,1,2,3,3,3,14
0,3,2,1,3,1,3,3,3,13
1,3,2,3,2,3,3,3,3,11
3,1,3,1,3,2,3,3,3,14
1,2,2,2,0,2,3,3,3,15
0,2,1,2,0,3,3,3,3,8
0,2,3,2,0,3,3,3,3,9
0,0,0,2,2,2,3,3,3,12
2,1,2,3,3,1,3,3,3,15
3,3,3,2,1,3,3,3,3,11
3,2,3,3,1,3,3,3,3,11
3,0,0,2,3,1,3,3,3,13
0,1,3,1,3,1,3,3,3,14
1,2,1,3,1,2,3,3,3,13
1,1,3,0,2,2,3,3,3,15
1,2,1,3,2,3,3,3,3,9
3,2,3,3,2,3,3,3,3,12
2,1,1,2,1,3,3,3,3,10
3,2,3,1,3,1,3,3,3,15
0,3,2,2,1,2,3,3,3,14
2,2,1,3,2,2,3,3,3,14
2,3,0,1,2,3,3,3,3,9
0,0,1,1,2,3,3,3,3,7
0,3,0,0,0,3,3,3,3,12
1,3,3,2,1,3,3,3,3,10
0,3,1,2,0,3,3,3,3,9
1,2,2,3,0,2,3,3,3,15
2,1,3,0,2,3,3,3,3,9
2,0,3,0,2,3,3,3,3,9
0,0,0,0,1,3,3,3,3,10
2,1,2,3,1,2,3,3,3,14
2,1,3,3,1,2,3,3,3,13
2,3,0,1,0,2,3,3,3,12
1,2,3,0,1,3,3,3,3,9
1,1,1,0,3,2,3,3,3,12
3,0,1,3,0,3,3,3,3,10
0,2,1,3,3,2,3,3,3,14
2,1,2,1,2,2,3,3,3,14
2,2,1,3,3,2,3,3,3,15
2,3,1,2,0,2,3,3,3,12
3,1,0,1,3,2,3,3,3,14
2,0,0,2,2,2,3,3,3,13
2,1,2,1,0,3,3,3,3,7
0,0,0,3,1,2,3,3,3,10
0,0,1,3,3,1,3,3,3,16
0,1,2,2,3,1,3,3,3,13
1,2,3,3,3,2,3,3,3,15
2,2,2,0,2,3,3,3,3,11
1,1,0,0,3,3,3,3,3,6
3,2,0,0,0,2,3,3,3,12
2,2,3,3,0,2,3,3,3,14
1,3,3,2,2,3,3,3,3,11
2,0,1,0,3,2,3,3,3,14
2,3,2,2,1,3,3,3,3,9
1,0,1,0,2,2,3,3,3,14
3,3,1,2,2,3,3,3,3,10
0,3,0,3,0,3,3,3,3,11
3,1,3,3,3,2,3,3,3,16
0,1,3,1,1,3,3,3,3,11
1,1,2,3,3,2,3,3,3,16
0,3,0,1,1,3,3,3,3,9
1,1,3,1,1,2,3,3,3,13
0,2,3,3,0,3,3,3,3,11
0,0,0,2,3,1,3,3,3,12
0,1,2,3,2,3,3,3,3,10
1,1,2,1,1,3,3,3,3,11
2,3,1,1,2,3,3,3,3,9
0,0,3,2,2,3,3,3,3,9
0,1,1,1,1,3,3,3,3,12
3,1,3,2,0,2,3,3,3,14
0,3,1,2,1,3,3,3,3,10
1,3,2,1,3,2,3,3,3,15
3,3,3,3,1,3,3,3,3,13
3,0,2,3,3,2,3,3,3,15
1,1,1,0,2,3,3,3,3,7
3,1,0,1,3,2,3,3,3,14
0,1,2,3,3,2,3,3,3,16
1,0,2,3,3,2,3,3,3,16
2,3,0,3,1,2,3,3,3,12
0,1,1,2,3,1,3,3,3,14
2,0,1,2,1,2,3,3,3,14
2,3,1,3,1,3,3,3,3,11
1,0,3,0,2,3,3,3,3,10
3,3,2,0,1,2,3,3,3,13
1,3,3,1,3,2,3,3,3,16
3,3,1,2,0,3,3,3,3,9
2,1,1,1,2,2,3,3,3,13
2,0,1,1,3,1,3,3,3,15
3,1,2,3,1,2,3,3,3,13
3,3,0,0,0,2,3,3,3,13
2,2,3,0,0,2,3,3,3,13
3,2,1,2,0,3,3,3,3,8
1,1,2,1,1,3,3,3,3,11
1,2,1,3,0,2,3,3,3,13
3,0,0,1,2,3,3,3,3,8
2,0,0,2,0,3,3,3,3,10
2,0,2,3,0,3,3,3,3,9
1,3,0,3,0,3,3,3,3,11
0,1,3,1,1,3,3,3,3,11
1,3,1,1,3,2,3,3,3,13
1,2,2,0,0,2,3,3,3,14
3,1,2,3,2,3,3,3,3,10
0,2,1,2,3,1,3,3,3,13
3,2,0,0,2,3,3,3,3,9
2,2,3,3,1,3,3,3,3,10
0,0,1,2,1,3,3,3,3,8
1,1,0,1,0,3,3,3,3,9
3,0,0,3,2,2,3,3,3,12
0,3,3,0,2,2,3,3,3,15
0,3,1,3,3,2,3,3,3,14
1,0,3,3,2,2,3,3,3,15
0,1,2,3,0,3,3,3,3,10
3,2,0,0,2,2,3,3,3,13
2,2,3,3,0,2,3,3,3,14
2,2,1,3,2,3,3,3,3,10
1,3,1,3,1,2,3,3,3,14
3,1,2,1,1,3,3,3,3,10
1,3,1,2,2,2,3,3,3,15
1,3,0,0,0,3,3,3,3,11
1,0,3,2,0,2,3,3,3,14
3,2,2,0,0,3,3,3,3,9
3,3,2,0,1,3,3,3,3,9
3,1,2,3,1,2,3,3,3,13
0,1,2,2,3,1,3,3,3,13
0,2,2,0,0,2,3,3,3,13
2,2,0,2,0,2,3,3,3,14
1,0,3,0,1,2,3,3,3,12
2,1,2,1,3,1,3,3,3,14
3,0,1,0,2,3,3,3,3,8
1,3,3,0,0,2,3,3,3,14
0,1,2,3,1,3,3,3,3,10
3,0,1,0,0,2,3,3,3,11
3,0,0,2,2,2,3,3,3,13
2,0,1,2,3,2,3,3,3,13
0,3,1,3,2,3,3,3,3,10
2,0,3,1,2,2,3,3,3,14
2,0,2,2,0,3,3,3,3,9
3,0,1,2,0,3,3,3,3,9
1,0,1,3,1,2,3,3,3,14
1,0,0,2,2,3,3,3,3,9
1,1,1,2,0,2,3,3,3,10
2,0,2,2,0,2,3,3,3,14
2,3,1,3,0,2,3,3,3,12
0,1,0,1,3,1,3,3,3,14
3,3,0,2,1,3,3,3,3,9
0,3,2,3,1,3,3,3,3,10
3,0,3,2,3,1,3,3,3,15
3,0,3,3,2,3,3,3,3,11
0,3,3,3,3,2,3,3,3,16
1,1,1,3,2,3,3,3,3,8
0,0,1,3,2,3,3,3,3,10
0,2,1,3,1,2,3,3,3,14
0,1,1,3,1,2,3,3,3,14
0,1,3,1,2,2,3,3,3,13
1,1,3,2,3,2,3,3,3,15
1,3,3,3,0,3,3,3,3,12
1,0,3,2,0,3,3,3,3,10
3,0,0,1,0,3,3,3,3,10
0,0,2,3,1,2,3,3,3,13
1,2,2,0,0,2,3,3,3,14
0,1,0,1,1,2,3,3,3,11
0,0,3,1,2,3,3,3,3,8
1,2,3,0,1,2,3,3,3,12
0,0,1,2,2,3,3,3,3,10
3,3,0,3,3,2,3,3,3,15
1,1,2,2,2,3,3,3,3,10
2,0,2,1,3,1,3,3,3,14
3,3,3,1,2,3,3,3,3,11
2,1,1,1,1,2,3,3,3,13
